file,comment,time,cluster
sample1.xml,"Fetch change feed which is cleanup pending. This means there was a move away and a move back, this will remake the metadata",302.964375,3
sample1.xml,Change Feed fetched future metadata version,302.964375,3
sample1.xml,re-fetching feed scheduled for deletion! Un-mark it as removing,302.964375,3
sample1.xml,Change feed fetched and destroyed by other fetch while fetching metadata,302.964375,3
sample1.xml,Change feed updated stop version from fetch metadata,302.964375,3
sample1.xml,Change feed updated empty version from fetch metadata,302.964375,3
sample1.xml,Change Feed fetched higher metadata version before moved away,302.964375,3
sample1.xml,Destroying change feed from fetch metadata,302.964375,3
sample1.xml,FetchKeys waits for previous available version to be durable,302.964375,3
sample1.xml,Fetching keys for transferred shard,302.964375,0
sample1.xml,fetchkeys has more,302.964375,3
sample1.xml,Shard has updates,302.964375,0
sample1.xml,SS fetching new change feed that didn't exist when fetch started,302.964375,3
sample1.xml,Adding fetch data to a batch which already has changes,302.964375,3
sample1.xml,ChangeServerKeys reFetchKeys,302.964375,3
sample1.xml,call to shard rollback,302.964375,0
sample1.xml,ShardApplyPrivateData shard rollback,302.964375,0
sample1.xml,SS got non-create change feed private mutation before move created its metadata,302.964375,3
sample1.xml,private mutation for feed scheduled for deletion! Un-mark it as removing,302.964375,3
sample1.xml,Putting TSS in quarantine,302.964375,9
sample1.xml,"A fetchKeys completed while we were doing this, so eager might be outdated.  Read it again.",302.964375,3
sample1.xml,storageserveractor converting SpanContextMessage into OTEL SpanContext,302.964375,6
sample1.xml,SS rebooting after durable,302.964375,8
sample1.xml,Feed re-fetched after remove,302.964375,3
sample1.xml,TSS restarted while quarantined,302.964375,8
sample1.xml,ShardWaitMetrics delayed wrong_shard_server(),302.964375,0
sample1.xml,watch version in map is higher so trigger watch (case 4),302.964375,9
sample1.xml,watch version in the map is the same but value is different (case 5),302.964375,9
sample1.xml,Reading a watched key failed with transaction_too_old case 5,302.964375,3
sample1.xml,it's possible that the caller had a transaction in flight that assigned keys to the server. Wait for it to reverse its mistake.,302.964375,3
sample1.xml,"Race where tss was down, pair was removed, tss starts back up",302.964375,9
sample1.xml,Clearing tenants after test,302.964375,7
sample1.xml,EncryptionAtRestPlaintextMarkerCheckScanned storage file scanned,302.964375,11
sample1.xml,EncryptionAtRestPlaintextMarkerCheckScanned TLog file scanned,302.964375,11
sample1.xml,EncryptionAtRestPlaintextMarkerCheckScanned KVBackup file scanned,302.964375,11
sample1.xml,Timeout occurred,302.964375,8
sample1.xml,Worker terminated with file_not_found error,302.964375,8
sample1.xml,Removed stale disk file,302.964375,8
sample1.xml,Cleanup stale disk stores for double recruitment,302.964375,8
sample1.xml,Recruited while already a data distributor.,302.964375,9
sample1.xml,Recruited while already a ratekeeper.,302.964375,9
sample1.xml,Recovered while already a consistencyscan,302.964375,8
sample1.xml,Worker received a duplicate finished snapshot request,302.964375,8
sample1.xml,Worker received a duplicate ongoing snapshot request,302.964375,3
sample1.xml,Testing atomic AddValue,302.964375,10
sample1.xml,Testing atomic And,302.964375,10
sample1.xml,Testing atomic Or,302.964375,10
sample1.xml,Testing atomic Xor,302.964375,10
sample1.xml,Testing atomic Max,302.964375,10
sample1.xml,Testing atomic Min,302.964375,10
sample1.xml,Testing atomic ByteMin,302.964375,10
sample1.xml,Testing atomic ByteMax,302.964375,10
sample1.xml,Testing atomic MinV2,302.964375,10
sample1.xml,Testing atomic AndV2,302.964375,10
sample1.xml,Testing atomic Min,302.964375,10
sample1.xml,Testing atomic And,302.964375,10
sample1.xml,Testing atomic ByteMin,302.964375,10
sample1.xml,Testing atomic ByteMax,302.964375,10
sample1.xml,Testing atomic Or,302.964375,10
sample1.xml,Testing atomic Max,302.964375,10
sample1.xml,Testing atomic Xor,302.964375,10
sample1.xml,Testing atomic Add,302.964375,10
sample1.xml,Testing atomic CompareAndClear,302.964375,10
sample1.xml,Idempotency cleaner more to clean,302.964375,8
sample1.xml,Restore starts at specified time - stopDifferential not ready,302.964375,8
sample1.xml,Restore starts at specified time - stopDifferential not ready,302.964375,8
sample1.xml,Restore starts at specified time,302.964375,8
sample1.xml,Restore starts at specified time - stopDifferential not ready,302.964375,8
sample1.xml,Restore starts at specified time,302.964375,8
sample1.xml,Restore starts at specified time - stopDifferential not ready,302.964375,8
sample1.xml,Restore starts at specified time,302.964375,8
sample1.xml,Restore starts at specified time - stopDifferential not ready,302.964375,8
sample1.xml,Restore starts at specified time,302.964375,8
sample1.xml,Running workload with blob failure injection,302.964375,8
sample1.xml,blob failure injection killing processes,302.964375,8
sample1.xml,popped while waiting for whenAtLeast to check next value,302.964375,9
sample1.xml,live reader ignoring data that is being popped,302.964375,3
sample1.xml,Exclude failed tlog,302.964375,8
sample1.xml,Commit unknown result,302.964375,3
sample1.xml,Commit conflict,302.964375,3
sample1.xml,Simulated cluster using no satellite redundancy mode,302.964375,10
sample1.xml,Simulated cluster using two satellite fast redundancy mode,302.964375,10
sample1.xml,Simulated cluster using two satellite safe redundancy mode,302.964375,10
sample1.xml,Simulated cluster using custom satellite redundancy mode,302.964375,10
sample1.xml,Simulated cluster using no satellite redundancy mode (&lt;5 datacenters),302.964375,10
sample1.xml,Simulated cluster using single satellite redundancy mode,302.964375,10
sample1.xml,Simulated cluster using double satellite redundancy mode,302.964375,10
sample1.xml,Simulated cluster using custom remote redundancy mode,302.964375,10
sample1.xml,Simulated cluster using default remote redundancy mode,302.964375,10
sample1.xml,Simulated cluster using single remote redundancy mode,302.964375,10
sample1.xml,Simulated cluster using double remote redundancy mode,302.964375,10
sample1.xml,storage migration type change,302.964375,3
sample1.xml,Non-quiescent consistency check,302.964375,9
sample1.xml,Checking for single singletons,302.964375,10
sample1.xml,Cycle check enable speedUpSimulation because too many transaction_too_old(),302.964375,5
sample1.xml,data_distribution_stats schema validation,302.964375,9
sample1.xml,reading from different dbs with the same version,302.964375,3
sample1.xml, SS query queue is non-empty,302.964375,8
sample1.xml,kv store ignoring out of order retransmit,302.964375,3
sample1.xml,RawMovementApi partial started,302.964375,3
sample1.xml,incrementCheckData transaction has value,302.964375,3
sample1.xml,Database confirmed locked,302.964375,8
sample1.xml,Marked a zone for maintenance before killing it,302.964375,8
sample1.xml,Disable DD for all storage server failures,302.964375,8
sample1.xml,Register cluster timed out,302.964375,2
sample1.xml,Remove cluster timed out,302.964375,2
sample1.xml,Configure cluster timed out,302.964375,2
sample1.xml,Restore cluster timed out,302.964375,2
sample1.xml,Reusing tenant ID prefix,302.964375,4
sample1.xml,Management cluster invalid version,302.964375,2
sample1.xml,Data cluster invalid version,302.964375,2
sample1.xml,Resolved tenant collision for restore,302.964375,7
sample1.xml,Resolved group collision for restore,302.964375,2
sample1.xml,MetaclusterManagementWorkload: timed out restore conflicts with retried restore,302.964375,8
sample1.xml,Reused tenant ID,302.964375,7
sample1.xml,Checking data cluster dry-run with no simultaneous restores,302.964375,2
sample1.xml,Simultaneous restores all failed,302.964375,8
sample1.xml,Remove management tenant in restore collision,302.964375,1
sample1.xml,Remove data cluster tenant in restore collision,302.964375,2
sample1.xml,Remove management tenant group in restore collision,302.964375,1
sample1.xml,Remove data cluster tenant group in restore collision,302.964375,1
sample1.xml,Management cluster restore conflict for all simultaneous attempts,302.964375,2
sample1.xml,Deleted tenants reappeared during metacluster restore,302.964375,1
sample1.xml,Tenant lost when recovering management and data cluster,302.964375,1
sample1.xml,Tenant lost when recovering data cluster,302.964375,1
sample1.xml,One or more tenants in ERROR state,302.964375,7
sample1.xml,Caught invalid tenant write op.,302.964375,7
sample1.xml,Caught tenant map changing and normal key writing in the same transaction.,302.964375,7
sample1.xml,status json not ready,302.964375,3
sample1.xml,Special key space keys equal,302.964375,3
sample1.xml,conflict range tenant commit succeeded,302.964375,7
sample1.xml,conflict range tenant commit error thrown,302.964375,7
sample1.xml,read transaction special keyrange,302.964375,3
sample1.xml,end key selector inside module range,302.964375,9
sample1.xml,test read conflict range special key implementation,302.964375,9
sample1.xml,test write conflict range special key implementation,302.964375,9
sample1.xml,Read write conflict range of committed transaction,302.964375,9
sample1.xml,ChangeCoordinators Exceeded retry limit,302.964375,3
sample1.xml,Successfully changed coordinators,302.964375,3
sample1.xml,Tenant creation timed out,302.964375,7
sample1.xml,Tenant deletion timed out,302.964375,7
sample1.xml,Tenant configure timed out,302.964375,7
sample1.xml,Tenant rename timed out,302.964375,4
sample1.xml,Tenant change lock state timed out,302.964375,7
sample1.xml,Tenant creation (metacluster) aborted before writing data.,302.964375,1
sample1.xml,Tenant creation (non-metacluster) aborted before writing data.,302.964375,1
sample1.xml,Watch Triggered because the tenant is deleted during watch,302.964375,7
sample1.xml,Deleted tenant by ID,302.964375,7
sample1.xml,Check tenant contents with data,302.964375,7
sample1.xml,Listed range contained extra tenants not in group,302.964375,1
sample1.xml,Attempting overlapping tenant renames,302.964375,4
sample1.xml,Read tenant key has value,302.964375,7
sample1.xml,Read tenant key is empty,302.964375,7
sample1.xml,Clear tenant key,302.964375,7
sample1.xml,Set tenant key,302.964375,7
sample1.xml,Attempted to read key from non-existent tenant,302.964375,7
sample1.xml,Modify tenant key maybe committed,302.964375,7
sample1.xml,Tenant tombstone oldest deletion version non-zero,302.964375,7
sample1.xml,Tenant tombstones erased,302.964375,7
sample1.xml,Test aggregate health metrics schema,302.964375,9
sample1.xml,Test storage health metrics schema,302.964375,10
sample1.xml,Test log health metrics schema,302.964375,9
sample1.xml,Not all data should always be lost.,302.964375,8
sample1.xml,Not all data should always be lost (2),302.964375,8
sample1.xml,Watches workload initial setup,302.964375,9
sample1.xml,watches workload set a key,302.964375,3
sample1.xml,watches workload clear a key,302.964375,9
sample1.xml,watcher workload watch fired,302.964375,9
sample1.xml,WriteDuringReadWorkload testing large keys,302.964375,9
sample1.xml,Set default shard range,302.964375,0
sample1.xml,Set range config test cases,302.964375,9
sample1.xml,Encrypting data with StreamCipher,302.964375,11
sample1.xml,Decrypting data with StreamCipher,302.964375,11
sample1.xml,metrics were rolled,302.964375,9
sample1.xml,"If we get cancelled here, we are holding the lock but the caller doesn't know, so release it",302.964375,3
sample1.xml,Processing a UID-based restore ID,302.964375,3
sample1.xml,Got metacluster metrics,302.964375,9
sample1.xml,Update configuration and connection string simultaneously,302.964375,3
sample1.xml,Updating cluster state from registering to unexpected state,302.964375,2
sample1.xml,Attempting to configure cluster that is being removed,302.964375,2
sample1.xml,Attempting to configure cluster that is being restored,302.964375,2
sample1.xml,Updating data cluster connection string,302.964375,2
sample1.xml,Update tenant group to same group,302.964375,1
sample1.xml,Remove tenant group failed due to capacity limits,302.964375,1
sample1.xml,Remove tenant group,302.964375,1
sample1.xml,Set tenant group to new group failed due to capacity limits,302.964375,1
sample1.xml,Set tenant group to new group,302.964375,1
sample1.xml,Move tenant between groups on same cluster,302.964375,1
sample1.xml,Move tenant groups on different cluster failed,302.964375,1
sample1.xml,Configure non-existent tenant,302.964375,7
sample1.xml,Configure tenant in invalid state,302.964375,7
sample1.xml,Attempt to change assigned cluster,302.964375,2
sample1.xml,Lock tenant,302.964375,7
sample1.xml,Read-only lock tenant,302.964375,7
sample1.xml,Unlock tenant,302.964375,7
sample1.xml,Noop configure tenant,302.964375,7
sample1.xml,Tenant removed while configuring on data cluster,302.964375,1
sample1.xml,Tenant configuration already applied on data cluster,302.964375,1
sample1.xml,Tenant removed while configuring on management cluster,302.964375,1
sample1.xml,Tenant configuration already applied on management cluster,302.964375,1
sample1.xml,Configure tenant state for non-existent tenant,302.964375,7
sample1.xml,SettingTenantStateWithOtherConfigs,302.964375,3
sample1.xml,Create metacluster with invalid name,302.964375,4
sample1.xml,Create metacluster already succeeded,302.964375,4
sample1.xml,Metacluster already registered,302.964375,4
sample1.xml,Create metacluster with invalid tenant mode,302.964375,1
sample1.xml,Create metacluster on non-empty cluster,302.964375,2
sample1.xml,Create tenant that already exists,302.964375,7
sample1.xml,Resume tenant creation failed due to assigned cluster change,302.964375,1
sample1.xml,Resume tenant creation,302.964375,7
sample1.xml,Recreate tenant after permanent failure of previous ID,302.964375,7
sample1.xml,Tenant removed during creation,302.964375,7
sample1.xml,Attempt to create tenant in group on a different cluster,302.964375,1
sample1.xml,Create tenant in an existing group with auto-assignment,302.964375,1
sample1.xml,Create tenant in an existing group with assigned cluster,302.964375,1
sample1.xml,Selected cluster has no capacity,302.964375,2
sample1.xml,Metacluster has no capacity,302.964375,8
sample1.xml,Data cluster availability check timed out,302.964375,2
sample1.xml,Preferred cluster available,302.964375,2
sample1.xml,Preferred cluster not available,302.964375,2
sample1.xml,Preferred cluster not available,302.964375,2
sample1.xml,Generating first tenant ID,302.964375,7
sample1.xml,Cluster tenant capacity exceeded,302.964375,1
sample1.xml,Tenant created in cluster being removed,302.964375,1
sample1.xml,Tenant created in cluster being restored,302.964375,1
sample1.xml,Tenant creation encountered tombstone,302.964375,7
sample1.xml,Tenant removed during creation,302.964375,7
sample1.xml,Tenant creation already completed,302.964375,7
sample1.xml,Tenant creation invalid assigned cluster configuration,302.964375,1
sample1.xml,Tenant creation ignoring capacity limit with auto-assignment on,302.964375,1
sample1.xml,Tenant creation with invalid name,302.964375,4
sample1.xml,Decommission non-metacluster,302.964375,8
sample1.xml,Decommission retrying after success,302.964375,8
sample1.xml,Decommission non-empty metacluster,302.964375,8
sample1.xml,Delete tenant by name,302.964375,7
sample1.xml,Delete tenant by ID,302.964375,7
sample1.xml,Delete tenant by new name during rename,302.964375,4
sample1.xml,Tenant removed while deleting,302.964375,7
sample1.xml,Attempt to delete non-empty tenant,302.964375,7
sample1.xml,Tenant removed during deletion,302.964375,7
sample1.xml,Remove tenant that is being renamed,302.964375,4
sample1.xml,Resume tenant deletion,302.964375,7
sample1.xml,Try get cluster,302.964375,2
sample1.xml,Try get tenant by ID,302.964375,7
sample1.xml,Try get tenant by name,302.964375,7
sample1.xml,Try get tenant group,302.964375,1
sample1.xml,List clusters,302.964375,2
sample1.xml,List tenant groups,302.964375,1
sample1.xml,List tenants,302.964375,7
sample1.xml,List tenant group tenants,302.964375,1
sample1.xml,List tenant metadata,302.964375,7
sample1.xml,List tenant multiple batches,302.964375,1
sample1.xml,Validating last tenant ID,302.964375,7
sample1.xml,Checking cluster with no capacity,302.964375,2
sample1.xml,Non-ready cluster missing from capacity index,302.964375,2
sample1.xml,Counting ungrouped tenant,302.964375,1
sample1.xml,Data cluster has no tenants with current tenant ID prefix,302.964375,1
sample1.xml,Loading metacluster data with renaming tenant,302.964375,4
sample1.xml,Metacluster emptiness check has tenants,302.964375,7
sample1.xml,Metacluster emptiness check has data,302.964375,9
sample1.xml,Update tenant capacity with auto-assignment disabled,302.964375,7
sample1.xml,Update tenant capacity with auto-assignment enabled,302.964375,7
sample1.xml,Run metacluster transaction on registering cluster,302.964375,2
sample1.xml,Run metacluster transaction on removing cluster,302.964375,2
sample1.xml,Run metacluster transaction on restoring cluster,302.964375,2
sample1.xml,Retry management transaction with unconfigured cluster,302.964375,2
sample1.xml,Run management transaction on non-management cluster,302.964375,2
sample1.xml,Run management transaction on wrong management cluster,302.964375,2
sample1.xml,Run management transaction using deleted data cluster,302.964375,2
sample1.xml,Run management transaction using wrong data cluster,302.964375,2
sample1.xml,Run data cluster transaction on non-data cluster,302.964375,2
sample1.xml,Run data cluster transaction on non-data cluster,302.964375,2
sample1.xml,Run data cluster transaction on wrong data cluster,302.964375,2
sample1.xml,Run data cluster transaction on restoring data cluster,302.964375,2
sample1.xml,Register new cluster,302.964375,2
sample1.xml,Registering cluster being removed,302.964375,2
sample1.xml,Cluster already exists,302.964375,2
sample1.xml,Retrying cluster registration,302.964375,2
sample1.xml,Cluster already registered during data cluster configuration,302.964375,2
sample1.xml,Cluster registration already done on data cluster,302.964375,2
sample1.xml,Registering cluster removed,302.964375,2
sample1.xml,Registering cluster with tenants,302.964375,1
sample1.xml,Registering cluster with data,302.964375,2
sample1.xml,Registering cluster removed,302.964375,2
sample1.xml,Registering cluster exists with different ID,302.964375,2
sample1.xml,Registering cluster already ready,302.964375,2
sample1.xml,Registering cluster restoring,302.964375,2
sample1.xml,Registering cluster with invalid name,302.964375,2
sample1.xml,Rollback cluster registration,302.964375,2
sample1.xml,Remove cluster terminating due to invalid state,302.964375,2
sample1.xml,Remove nonempty cluster,302.964375,2
sample1.xml,Force remove cluster,302.964375,2
sample1.xml,Advance tenant ID on removed cluster,302.964375,1
sample1.xml,Data cluster remove non-existent cluster,302.964375,2
sample1.xml,More tenants to purge,302.964375,7
sample1.xml,No tenants purged,302.964375,7
sample1.xml,More tenant groups to purge,302.964375,1
sample1.xml,Purging data cluster,302.964375,2
sample1.xml,Data cluster forget metacluster,302.964375,2
sample1.xml,Data cluster already unregistered,302.964375,2
sample1.xml,Attempt to remove non-data cluster,302.964375,2
sample1.xml,Attempt to remove data cluster using incorrect name,302.964375,2
sample1.xml,Data cluster forget metacluster without force,302.964375,2
sample1.xml,Data cluster removal timed out,302.964375,2
sample1.xml,Metacluster rename old tenant ID mismatch,302.964375,4
sample1.xml,Metacluster rename candidates marked for deletion,302.964375,4
sample1.xml,Metacluster rename new name already exists,302.964375,4
sample1.xml,Renaming a tenant that is currently the destination of another rename,302.964375,4
sample1.xml,Metacluster concurrent rename with different name,302.964375,4
sample1.xml,Metacluster rename retry in progress,302.964375,4
sample1.xml,Metacluster unable to proceed with rename operation,302.964375,4
sample1.xml,Rename failed due to cluster capacity limit,302.964375,2
sample1.xml,"Metacluster finished rename with missing entries, mismatched id, and/or mismatched configuration sequence.",302.964375,4
sample1.xml,Tenant removed during rename,302.964375,4
sample1.xml,Metacluster rename ran into commit_unknown_result,302.964375,4
sample1.xml,Conflicting restore detected,302.964375,8
sample1.xml,Erasing non-existent restore ID,302.964375,8
sample1.xml,Conflicting restore detected while erasing restore ID,302.964375,8
sample1.xml,Restore non-data cluster,302.964375,2
sample1.xml,Restore cluster that is already registered,302.964375,2
sample1.xml,Restore cluster with incorrect name,302.964375,2
sample1.xml,Restoring cluster that already exists,302.964375,2
sample1.xml,Restored cluster removed concurrently,302.964375,2
sample1.xml,Restored cluster already registered,302.964375,2
sample1.xml,Mark cluster restoring already complete,302.964375,2
sample1.xml,Mark cluster ready already complete,302.964375,2
sample1.xml,Mark management tenant in error state,302.964375,7
sample1.xml,Multiple management cluster tenant batches,302.964375,1
sample1.xml,Rename tenant during cluster restore,302.964375,4
sample1.xml,Rename tenant during cluster restore already completed,302.964375,4
sample1.xml,Rename tenant already exists,302.964375,4
sample1.xml,Rename tenant wrong ID,302.964375,4
sample1.xml,Tenant restore rename mismatch due to concurrency,302.964375,4
sample1.xml,Configure tenant update to temporary name,302.964375,4
sample1.xml,Configure tenant during restore,302.964375,1
sample1.xml,Delete tenant during restore,302.964375,7
sample1.xml,Restore break tenant rename cycle,302.964375,4
sample1.xml,Mark tenants as error batch,302.964375,7
sample1.xml,Tenant modified during restore dry-run,302.964375,7
sample1.xml,Tenant exists on different cluster,302.964375,1
sample1.xml,Tenant group exists on different cluster,302.964375,1
sample1.xml,Conflicting restore,302.964375,8
sample1.xml,Reusing tenant ID without force reuse option,302.964375,7
sample1.xml,Reusing tenant ID prefix and increase existing ID,302.964375,4
sample1.xml,Reusing tenant ID prefix,302.964375,4
sample1.xml,Restoring tenant with duplicate ID,302.964375,7
sample1.xml,Remove tombstone cleanup data during management cluster repopulate,302.964375,2
sample1.xml,Remove tombstone cleanup data during data cluster restore,302.964375,2
sample1.xml,Data cluster restore dry-run,302.964375,2
sample1.xml,Data cluster restore force join,302.964375,2
sample1.xml,Management cluster restore dry-run,302.964375,2
sample1.xml,Management cluster restore force reuse tenant ID prefix,302.964375,4
sample1.xml,Data or standalone cluster with tenant_mode=required,302.964375,1
sample1.xml,Invalid tenant group name,302.964375,1
sample1.xml,Remove tenant from group deleted group,302.964375,1
sample3.2.xml,shard notify metrics,53.563741,0
sample3.2.xml,Killing a machine,54.967596,8
sample3.2.xml,Adding link in FDBTransactionOptions::SPAN_PARENT,54.969957,3
sample3.2.xml,GrvProxyTagThrottler switching tags to preserve FIFO,55.099445,5
sample3.2.xml,Queuing post-resolution commit processing,55.174441,8
sample3.2.xml,Trying to killing a machine,55.384692,8
sample3.2.xml,Resulted in a reboot,55.384692,8
sample3.2.xml,"Attempted reboot, but the target did not have all of its processes running",55.384692,8
sample3.2.xml,Datacenter kill Resulted in a reboot,55.384692,8
sample3.2.xml,Datacenter kill - Requested kill was done,55.384692,8
sample3.2.xml,Simulated machine rebooted,55.384692,8
sample3.2.xml,push error,55.384692,3
sample3.2.xml,Simulated machine was killed with any kill type,55.384702,8
sample3.2.xml,Simulated machine was killed instantly,55.384702,8
sample3.2.xml,Leader replaced,57.839817,3
sample3.2.xml,Trying to kill instantly,59.85169,8
sample3.2.xml,truncate before last read page on file 1,59.915116,9
sample3.2.xml,End of queue at border between reads,59.929006,9
sample3.2.xml,SQLite lazy deletion when vacuuming is active,60.911987,8
sample3.2.xml,Time spent lazy deleting,60.912805,8
sample3.2.xml,Trying to access DataDistributionTracker after tracker has been cancelled,61.049357,8
sample3.2.xml,Kill type was changed from requested to reboot.,61.414591,8
sample3.2.xml,TLog recovery took more than 1 second,61.424343,8
sample3.3.xml,logData already stopped,62.332943,8
sample3.3.xml,Simulated connection failure,65.256809,8
sample3.3.xml,Can't send to private address without a compatible open connection,68.259422,3
sample3.3.xml,ShardWaitMetrics return on timeout,69.437376,0
sample3.3.xml,Truncating DiskQueue file,83.295406,8
sample3.3.xml,ShardApplyPrivateData shard rollback,83.311952,0
sample3.3.xml,call to shard rollback,83.311952,0
sample3.3.xml,GetKeyValuesFamilyReply.more in getRange,86.38672,3
sample3.3.xml,Replacing DiskQueue file,168.154625,8
sample3.3.xml,Quiescent consistency check,173.733979,9
sample3.3.xml,TransientStorageMetricSample poll update,207.313052,3
sample3.1.xml,Simulation start,0.0,8
sample3.1.xml,Enforce to disable encryption in simulation,0.0,11
sample3.1.xml,Simulated cluster using ssd storage engine,0.0,10
sample3.1.xml,Simulated cluster running in single redundancy mode,0.0,10
sample3.1.xml,SSL disabled,0.0,11
sample3.1.xml,Use IPv6,0.0,3
sample3.1.xml,Use IP address,0.0,3
sample3.1.xml,&quot;Loopback&quot; delivery,4.839817,3
sample3.1.xml,Get tenant info without tenant,4.839817,7
sample3.1.xml,ReadYourWritesTransaction::get,4.839817,3
sample3.1.xml,More than one push between commits,5.347557,3
sample3.1.xml,KeyValueStoreMemory switching to large transaction mode,5.353169,3
sample3.1.xml,No uncommitted data was popped,5.353169,8
sample3.1.xml,Get tenant info raw access transaction,7.874702,6
sample3.1.xml,Emergency transaction processing during recovery,7.87647,8
sample3.1.xml,ClusterController RecruitTLogsRequest,7.87647,2
sample3.1.xml,Read HashLittle2 checksum,7.880621,9
sample3.1.xml,BTree integrity checked,7.899186,8
sample3.1.xml,Resolver first unseen version is current version,7.924432,3
sample3.1.xml,The proxy that sent this request has the oldest current version,7.924432,3
sample3.1.xml,Accessing tenant mode in provisional ClientDBInfo,7.924588,6
sample3.1.xml,addTransactionInfo with invalid SpanContext,7.926892,6
sample3.1.xml,Wrote SpanContextMessage to a transaction log,7.926892,8
sample3.1.xml,Converting OTELSpanContextMessage to untraced SpanContextMessage,7.926892,9
sample3.1.xml,KeyValueStoreMemory switching to large transaction mode with committed data,7.926892,3
sample3.1.xml,No new SpanContextMessage written to transaction logs,7.926892,8
sample3.1.xml,Key server location request at latest version,8.408168,3
sample3.1.xml,Running Consistency Scan,8.408918,8
sample3.1.xml,TLog moved data to persistentData,8.410087,8
sample3.1.xml,ServerDBInfo changed during monitorTenantsOverStorageQuota,8.411929,3
sample3.1.xml,shardServer dbInfo changed,8.412459,0
sample3.1.xml,"We didn't write everything, so apparently the write buffer is full.  Wait for it to be nonfull",8.413052,8
sample3.1.xml,Consistency Scan found DD worker,8.415412,8
sample3.1.xml,The proxy that sent this request does not have the oldest current version,8.422227,3
sample3.1.xml,Global tag throttler ignoring transactions because maximum number of trackable tags has been reached,8.467501,5
sample3.1.xml,storageserveractor converting SpanContextMessage into OTEL SpanContext,8.627501,6
sample3.1.xml,ShardNotifyMetrics bytes,8.627501,0
sample3.1.xml,ShardNotifyMetrics ios,8.627501,0
sample3.1.xml,large format result,8.627501,9
sample3.1.xml,Deleting old state transactions,8.640038,8
sample3.1.xml,Removing client throttle,8.700133,5
sample3.1.xml,getConsistentReadVersion received GetReadVersionReply delayed by proxy tag throttling,8.700133,5
sample3.1.xml,Key server location request with specific version,8.701121,3
sample3.1.xml,SQLite vacuuming when lazy delete is inactive,8.872823,8
sample3.1.xml,Tracking transaction tag in TransactionTagCounter,9.26393,5
sample3.1.xml,push more than one page of data,9.38188,3
sample3.1.xml,LatencyBandsMap reached maxSize,9.415384,5
sample3.1.xml,Incoming connection timed out,10.406528,8
sample3.1.xml,Native begin orEqual==true,10.871907,9
sample3.1.xml,Native end orEqual==true,10.871907,9
sample3.1.xml,First storage server in process on the machine,10.887436,8
sample3.1.xml,ShardWaitMetrics return case 1 (quickly),10.888771,0
sample3.1.xml,Wait for local batch,11.252934,8
sample3.1.xml,notifyBytes,11.291419,3
sample3.1.xml,Consistency Scan got DB size from DD Worker,13.41919,8
sample3.1.xml,Read xxHash3 checksum,17.416687,9
sample3.1.xml,Commit proxy failed to progress,18.906928,8
sample3.1.xml,Terminated due to commit proxy failure,18.907814,8
sample3.1.xml,Waiting for dummy transaction to report commit_unknown_result,18.908113,8
sample3.1.xml,"Master replaced, dying",18.949257,8
sample3.1.xml,Master recovery from pre-existing database,19.875413,2
sample3.1.xml,TLog stopped by recovering cluster-controller,19.876163,2
sample3.1.xml,logData not yet stopped,19.876163,8
sample3.1.xml,A watch timed out,38.708185,9
sample3.1.xml,Simulated non-durable delete,40.434701,8
sample3.1.xml,Simulated durable delete,40.483837,8
sample3.1.xml,Pages vacuumed,41.567238,8
